,Unnamed: 0,star_id,ra,dec,dist,period,time,mag,mag_err
6545,6545,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55291.12841742672,20.554502,0.206942
6546,6546,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55295.14179164497,20.791505,0.484157
6547,6547,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55297.066550719086,20.506615,0.222304
6548,6548,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55656.05488326354,20.227367,0.194976
6549,6549,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,55656.13801220385,20.329764,0.223264
6550,6550,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,56001.23104401259,20.607478,0.203222
6551,6551,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,56034.13965399377,20.986278,0.24385
6552,6552,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,56034.23753930302,20.460972,0.243111
6553,6553,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,56035.10008303588,20.554044,0.243424
6554,6554,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,56063.018829093315,19.951944,0.195316
6555,6555,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,56415.13593392819,20.146006,0.312594
6556,6556,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,56419.03848707909,20.25994,0.20378
6557,6557,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,56419.121861366555,20.33735,0.158757
6558,6558,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,56715.35429647798,20.527145,0.230368
6559,6559,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,56719.31307624234,20.490621,0.208173
6560,6560,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,56721.2248889911,20.246032,0.287228
6561,6561,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,56721.308098806534,20.208212,0.277201
6562,6562,7055,186.618629439722,8.51054208087033,137334.171875,0.5426115888247361,57022.31321278168,20.61576,0.187413
6683,6683,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,55656.1553696855,20.050186,0.097922
6684,6684,8212,195.456319047066,9.68580141359818,128369.523438,0.7285685456117494,55660.161527061835,20.56076,0.180046
